ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc
33866,SP,1,BERT CHARLES,,16,USA,"Brooklyn, NY","6' 0""",150 lbs,Right,Right,Perth Amboy,-,Average,HS Sophomore,3,NEU,84-86 Mph,Over the Top,Normal,8,8,44,39,17,5,2,3,13,18,2,5,10,0.436,0.465,0.897,15.4,15.4,0.462,0.538,1.363,0.438,0,0.9,0,6,3,13,13,7,3,0,0,0,96.2,87,3,30,27,30,84,2.51,0.274,1.21,10.9,0.3,8.1,2.8,7.8,2.8,0,0,0,0,2.8,0,3,3.3,Slot,Extremely Hard,Average
33914,CF,15,PERSHING CHRISTIAN,,16,USA,"Oakland, CA","5' 6""",120 lbs,Left,Left,Fremont,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,116,93,40,13,2,2,25,30,16,3,17,0.43,0.522,0.677,36.5,16.2,0.247,0.503,1.199,0.422,0,1.9,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33583,C,27,BOB CLARK,,15,USA,"Paris, TX","5' 10""",160 lbs,Right,Right,Sherman,-,Average,HS Sophomore,3,NEU,80-83 Mph,Normal (3/4),Normal,26,26,134,108,43,11,1,4,32,43,21,9,16,0.398,0.485,0.63,36.2,13.8,0.231,0.466,1.114,0.398,0,1.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33547,RF,23,LOU CLARK,,19,USA,"Oakland, CA","6' 2""",195 lbs,Left,Left,Coastal California,-,Great,CO Freshman,1,FB,80-83 Mph,Over the Top,Normal,53,53,266,249,82,13,1,0,44,66,12,3,14,0.329,0.361,0.39,37.1,5.7,0.06,0.332,0.751,0.332,0,0.4,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33969,3B,13,ZACHARY CLARK,,16,USA,"New York, NY","6' 0""",170 lbs,Right,Right,Monroe,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,119,104,45,9,0,3,26,39,12,5,12,0.433,0.487,0.606,32.5,13.7,0.173,0.465,1.093,0.433,0,1.5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33924,SS,46,ERNIE CLAYTON,,16,USA,"San Diego, TX","6' 1""",160 lbs,Right,Right,San Diego,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,22,22,110,95,46,13,3,3,26,35,9,6,19,0.484,0.519,0.779,42.5,20.5,0.295,0.529,1.297,0.483,0,2,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33719,1B,20,EDDIE COBB,,19,USA,"Cleveland, TN","5' 9""",190 lbs,Right,Right,Springfield State,-,Great,CO Freshman,1,NEU,80-83 Mph,Sidearm,Normal,41,41,206,168,44,11,1,6,31,41,26,17,18,0.262,0.383,0.446,32.7,6.7,0.185,0.368,0.83,0.257,0,0.9,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33800,RF,20,LEE COLE,,16,USA,"Paducah, KY","5' 8""",140 lbs,Left,Left,Tupelo,-,Average,HS Sophomore,1,FB,80-83 Mph,Over the Top,Normal,25,25,128,100,44,16,1,2,29,37,18,5,19,0.44,0.528,0.68,39.6,16.5,0.24,0.498,1.208,0.438,0,2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33554,CF,34,HOWARD COLEMAN,,16,USA,"Wilmington, DE","6' 2""",160 lbs,Left,Left,Beverly,-,Average,HS Sophomore,1,FB,80-83 Mph,Over the Top,Normal,25,25,128,101,42,12,5,1,23,30,19,7,18,0.416,0.516,0.663,40.6,15.9,0.248,0.491,1.179,0.432,0,2,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33942,C,22,RUDY CONNER,,16,USA,"Maynardville, TN","5' 9""",170 lbs,Right,Right,Maynardville,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,119,100,45,12,2,2,28,38,16,5,16,0.45,0.529,0.67,37.9,17.9,0.22,0.513,1.199,0.457,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33966,SP,16,ART COURTNEY,,16,USA,"Westerville, OH","5' 9""",145 lbs,Switch,Right,Westerville,-,Average,HS Sophomore,4,EX GB,86-88 Mph,Normal (3/4),Groundballer,6,6,32,27,10,3,2,1,9,8,0,5,6,0.37,0.379,0.741,6.4,7.2,0.37,0.411,1.12,0.409,0,0.3,0,6,3,13,7,5,0,0,0,0,60.2,32,0,6,5,18,97,0.74,0.248,0.82,7.4,0,4.7,2.7,14.4,5.4,0,0,0,0,0.89,0,3.6,3.7,Slot,Extremely Hard,Low
33952,SS,15,JIMMIE CRANE,,16,USA,"Williamstown, NJ","5' 9""",145 lbs,Right,Right,Williamstown,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,115,97,47,12,3,0,29,42,11,2,15,0.485,0.545,0.67,43.6,20.3,0.186,0.509,1.215,0.49,0,1.9,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33949,SP,18,HENRY CRONCE,,15,USA,"Versailles, IN","5' 8""",135 lbs,Right,Right,Versailles,-,Average,HS Sophomore,3,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,9,3,0,0,0,125,110,4,41,39,50,117,2.81,0.28,1.28,11.7,0.3,7.9,3.6,8.4,2.3,0,0,0,0,2.99,0,3.5,4,Slot,Extremely Hard,Low
33818,LF,35,BILL CULP,,19,USA,"Louisville, KY","6' 2""",210 lbs,Right,Right,Tallmadge State,-,Good,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,53,53,268,228,60,11,1,6,46,54,35,31,18,0.263,0.363,0.399,36.8,5.7,0.136,0.341,0.762,0.28,0,0.6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33959,1B,35,FRANK CUNNINGHAM,,16,USA,"Stamford, CT","6' 1""",185 lbs,Left,Left,Stamford,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,118,100,52,10,0,2,34,44,11,2,12,0.52,0.593,0.68,43.6,23.1,0.16,0.555,1.273,0.521,0,2.5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33537,C,21,JOE CUNNINGHAM,,16,USA,"Cleveland, OH","5' 11""",165 lbs,Right,Right,Oak Hill,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,102,82,33,8,2,1,20,27,17,7,11,0.402,0.51,0.585,26.7,13.1,0.183,0.468,1.095,0.432,0,1.4,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
35612,SP,17,AL DAY,HAPPY,19,USA,"New Britain, CT","6' 1""",165 lbs,Right,Left,Bulein,-,Good,CO Freshman,3,GB,85-87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,5,6,0,0,0,98.2,97,6,45,44,49,83,4.01,0.315,1.48,13.3,0.5,8.8,4.5,7.6,1.7,0,0,0,0,3.8,0,1.6,1.7,Slot,Extremely Hard,Average
33992,3B,71,VIC DAY,,16,USA,"Akron, OH","5' 6""",140 lbs,Switch,Right,North,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,22,22,114,104,42,14,2,2,24,36,8,6,18,0.404,0.456,0.635,30.9,12.6,0.231,0.467,1.091,0.417,0,1.5,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33760,C,11,JOHNNY DECKER,,19,USA,"Detroit, MI","6' 0""",190 lbs,Right,Right,Laclede,-,Average,CO Freshman,1,NEU,80-83 Mph,Over the Top,Normal,49,49,245,219,74,8,8,2,48,46,21,3,18,0.338,0.401,0.475,48,8.4,0.137,0.381,0.876,0.336,0,1.4,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33743,RF,27,JACK DENSON,,16,USA,"Columbus, NE","6' 2""",175 lbs,Left,Left,Malvern,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,21,21,105,82,38,11,1,3,22,30,15,3,15,0.463,0.571,0.732,37.5,22,0.268,0.55,1.303,0.455,0,2.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33574,RF,13,SAMMY DILLON,,19,USA,"Indianapolis, IN","5' 11""",170 lbs,Right,Right,Mississippi A&M,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,44,44,222,182,48,12,1,10,42,48,32,21,23,0.264,0.382,0.505,38.6,6.9,0.242,0.381,0.887,0.248,0,1.2,0,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33923,SS,93,KARL DIXON,,16,USA,"Carey, OH","5' 9""",145 lbs,Right,Right,Carey,-,Average,HS Sophomore,1,FB,80-83 Mph,Sidearm,Normal,23,23,119,108,48,14,4,3,33,37,8,1,21,0.444,0.492,0.731,39.7,15.7,0.287,0.513,1.223,0.433,0,2,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
33576,SP,7,JOHN DOBRZYNSKI,,19,USA,"Philadelphia, PA","5' 10""",165 lbs,Right,Right,Eastern State,-,Great,CO Freshman,3,EX GB,87-89 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,5,4,0,0,0,92.2,95,3,45,41,41,64,3.98,0.321,1.47,13.4,0.3,9.2,4,6.2,1.6,0,0,0,0,3.63,0,1.7,1.3,Slot,Extremely Hard,Average
33889,SP,11,JACK DONAGHY,,16,USA,"Portland, OR","5' 10""",145 lbs,Left,Left,Portland Lutheran,-,Average,HS Sophomore,3,GB,84-86 Mph,Normal (3/4),Groundballer,22,22,112,103,37,5,0,0,21,33,5,9,5,0.359,0.391,0.408,17.1,6.5,0.049,0.351,0.799,0.389,0,0.3,0,3,2,12,12,8,1,0,0,0,91,78,2,28,24,33,77,2.37,0.264,1.22,11,0.2,7.7,3.3,7.6,2.3,0,0,0,0,2.88,0,2.7,3.1,Slot,Extremely Hard,Low
33762,SP,7,JIM DOUGLASS,,18,USA,"Haddonfield, NJ","6' 4""",200 lbs,Right,Right,Eastern State,-,Great,CO Freshman,3,EX GB,89-91 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,7,3,0,0,0,93,80,2,29,26,31,93,2.52,0.311,1.19,10.7,0.2,7.7,3,9,3,0,0,0,0,2.48,0,3.3,3.1,Slot,Extremely Hard,Average
34354,3B,23,PIP DUNCAN,,16,USA,"Healdsburg, CA","5' 11""",170 lbs,Right,Right,Healdsburg,-,Average,HS Sophomore,3,NEU,-,Normal (3/4),Normal,25,25,126,105,43,12,2,0,28,30,13,5,14,0.41,0.484,0.562,31.6,12.8,0.152,0.448,1.046,0.422,0,1.4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33597,SP,15,NORM EATON,,19,USA,"Hammond, IN","6' 0""",170 lbs,Left,Left,Bluegrass State,-,Great,CO Freshman,5,NEU,83-85 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,4,8,0,0,0,118.1,147,17,90,86,68,55,6.54,0.317,1.82,16.4,1.3,11.2,5.2,4.2,0.8,0,0,0,0,5.89,0,-0.9,-1.4,Slot,Extremely Hard,Average
33584,RF,3,PETE ELDER,,15,USA,"Lorain, OH","6' 0""",165 lbs,Right,Right,Bellville,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,109,86,39,11,0,3,26,30,14,3,14,0.453,0.541,0.686,35.3,18.7,0.233,0.519,1.227,0.434,0,1.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33919,CF,24,HAPPY ELLISON,,16,USA,"Cincinnati, OH","6' 1""",165 lbs,Switch,Right,Sycamore,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,116,99,52,18,6,1,29,48,9,1,25,0.525,0.575,0.859,52.2,25.2,0.333,0.581,1.434,0.52,0,2.7,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33550,SS,3,SNIPE ELLISON,SIDNEY,18,USA,"New York, NY","5' 10""",155 lbs,Right,Right,Eastern State,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,239,219,74,11,5,4,47,63,17,3,20,0.338,0.389,0.489,44.8,7.8,0.151,0.383,0.878,0.329,0,1.4,0,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33745,2B,23,MOOSE ELY,,16,USA,"Simpsonville, SC","5' 9""",150 lbs,Right,Right,Simpsonville,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,134,113,50,17,0,3,33,43,18,3,20,0.442,0.522,0.673,41.9,16.4,0.23,0.51,1.195,0.435,0,2.3,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33807,C,7,BILL EMERY,,16,USA,"Middletown, NY","5' 7""",145 lbs,Right,Right,Trenton,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,119,98,40,11,1,0,21,28,18,6,12,0.408,0.508,0.541,29.6,12.9,0.133,0.461,1.049,0.435,0,1.5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33988,C,22,WALT EVANS,,16,USA,"Blue Island, IL","5' 10""",165 lbs,Right,Right,Blue Island,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,138,116,50,15,1,2,31,47,14,4,18,0.431,0.489,0.629,38.1,13.7,0.198,0.467,1.118,0.425,0,1.8,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33729,SS,6,GENE FANTA,,16,USA,"Whiteville, TN","5' 11""",150 lbs,Right,Right,Waverly,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,137,117,59,12,3,1,32,54,14,2,16,0.504,0.551,0.684,52.6,21.2,0.179,0.524,1.235,0.496,0,2.5,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33824,SP,15,DICK FARMER,,16,USA,"Tyler, TX","6' 2""",155 lbs,Right,Right,Glen Rose,-,Average,HS Sophomore,3,FB,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,8,3,0,0,0,113.1,89,4,26,25,38,104,1.99,0.241,1.12,10.1,0.3,7.1,3,8.3,2.7,0,0,0,0,2.83,0,3.4,5.1,Slot,Extremely Hard,Average
33761,SP,14,RUBE FINEGAN,,19,USA,"Oakland, CA","5' 9""",170 lbs,Right,Right,Lane State,-,Great,CO Freshman,4,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,5,4,0,0,0,94,94,5,44,43,48,65,4.12,0.299,1.51,13.7,0.5,9,4.6,6.2,1.4,0,0,0,0,4.07,0,1.2,1.4,Slot,Extremely Hard,Average
33585,SP,25,RUBE FINLEY,,15,USA,"Baltimore, MD","5' 10""",145 lbs,Left,Left,New Oxford,-,Average,HS Sophomore,3,NEU,83-85 Mph,Over the Top,Normal,25,25,125,117,43,10,1,3,28,37,2,10,14,0.368,0.369,0.547,24,8,0.179,0.379,0.916,0.374,0,0.7,0,1,1,12,6,3,1,0,0,0,50.2,43,2,14,13,16,51,2.31,0.272,1.16,10.5,0.4,7.6,2.8,9.1,3.2,0,0,0,0,2.65,0,1.5,1.8,Slot,Extremely Hard,Average
33742,SP,4,AL FINNEGAN,,16,USA,"Waltham, MA","6' 1""",160 lbs,Right,Right,Wooster,-,Average,HS Sophomore,3,NEU,83-85 Mph,Normal (3/4),Normal,25,25,129,119,40,7,0,1,24,29,4,12,8,0.336,0.357,0.42,18.9,6,0.084,0.334,0.777,0.361,0,0.2,0,3,1,12,12,6,3,0,0,0,92,67,2,22,19,33,105,1.86,0.255,1.09,10.1,0.2,6.6,3.2,10.3,3.2,0,0,0,0,2.37,0,3.4,4,Slot,Extremely Hard,Low
33740,CF,45,ARCH FISHER,,16,USA,"Toledo, OH","5' 10""",155 lbs,Right,Right,Paulding,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,21,21,109,95,43,13,3,1,28,35,11,2,17,0.453,0.509,0.684,35.3,15.9,0.232,0.503,1.193,0.452,0,1.8,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33903,C,27,VERNON FLANAGAN,,16,USA,"Lockland, OH","6' 0""",180 lbs,Right,Right,Lockland,-,Average,HS Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,21,21,105,87,35,11,0,1,25,29,12,3,12,0.402,0.476,0.563,25.9,12.5,0.161,0.449,1.039,0.395,0,1.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33796,SP,6,BOB FLEMING,,18,USA,"Latrobe, PA","5' 10""",160 lbs,Left,Left,Bardney,-,Good,CO Freshman,6,NEU,83-85 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,7,0,0,0,103,115,14,60,58,47,57,5.07,0.288,1.57,14.2,1.2,10,4.1,5,1.2,0,0,0,0,5.26,0,-0.1,0.4,Slot,Extremely Hard,Average
33586,1B,34,PETE FRISBIE,,19,USA,"Los Angeles, CA","6' 0""",195 lbs,Left,Right,Gates University,-,Good,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,61,61,309,273,86,14,6,6,53,66,23,3,26,0.315,0.379,0.476,55.1,7.3,0.161,0.37,0.855,0.3,0,1.4,0,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33553,1B,10,HANK FURLONG,,19,USA,"Pontiac, MI","6' 1""",210 lbs,Left,Left,Portland Tech,-,Great,CO Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,55,55,275,232,63,7,1,1,36,51,34,16,9,0.272,0.37,0.323,34.8,5.1,0.052,0.321,0.693,0.284,0,0.1,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33918,RF,18,DICK GALLOWAY,,16,USA,"Export, PA","6' 0""",160 lbs,Left,Left,Export,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,126,105,42,11,0,2,28,40,17,3,13,0.4,0.492,0.562,31.6,12.5,0.162,0.455,1.054,0.4,0,1.5,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33565,C,20,LARRY GEVEDON,,19,USA,"Indianapolis, IN","5' 10""",180 lbs,Left,Right,Yellowhammer State,-,Great,CO Freshman,1,FB,80-83 Mph,Over the Top,Normal,54,54,272,237,66,8,1,4,36,50,34,19,13,0.278,0.371,0.371,37.2,5.7,0.093,0.339,0.743,0.29,0,0.5,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
33968,3B,24,BERNIE GLEASON,,16,USA,"Malden, MO","5' 8""",135 lbs,Right,Right,Malden,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,125,107,51,12,3,4,30,40,10,5,19,0.477,0.525,0.757,44.7,18.3,0.28,0.525,1.282,0.47,0,2.3,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33963,3B,43,HAL GODFREY,,16,USA,"Fairland, OK","5' 9""",150 lbs,Right,Right,Fairland,-,Average,HS Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,26,26,133,111,50,9,0,2,30,47,18,4,11,0.45,0.527,0.586,37.4,15.5,0.135,0.48,1.112,0.453,0,1.9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33989,C,2,BEN GOLDSMITH,,16,USA,"Northbridge, MA","5' 9""",160 lbs,Right,Right,Northbridge,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,106,92,39,14,1,1,27,36,8,4,16,0.424,0.471,0.63,29,13.1,0.207,0.461,1.102,0.427,0,1.3,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34325,LF,11,IRV GOLDSTEIN,,16,USA,"New York, NY","5' 11""",170 lbs,Right,Right,Branford,-,Average,HS Sophomore,1,FB,80-83 Mph,Over the Top,Normal,21,21,105,85,36,8,1,2,22,27,14,6,11,0.424,0.52,0.612,32.3,15.9,0.188,0.478,1.131,0.442,0,1.5,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33910,SP,7,GUS GOODRICH,,16,USA,"Maryville, IL","6' 4""",180 lbs,Right,Right,Maryville,-,Average,HS Sophomore,3,EX GB,84-86 Mph,Over the Top,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,7,2,0,0,0,98.2,68,1,25,24,57,116,2.19,0.251,1.27,11.5,0.1,6.2,5.2,10.6,2,0,0,0,0,2.74,0,3.1,4.1,Slot,Extremely Hard,Average
33907,SP,18,ROY GOSSARD,,16,USA,"Naperville, IL","6' 0""",155 lbs,Right,Right,Naperville,-,Average,HS Sophomore,4,NEU,84-86 Mph,Normal (3/4),Normal,23,23,116,111,43,9,2,1,29,31,2,4,12,0.387,0.404,0.532,24.2,9.2,0.144,0.399,0.935,0.396,0,0.8,0,3,1,14,14,7,3,0,0,0,109,107,4,45,41,45,70,3.39,0.278,1.39,12.7,0.3,8.8,3.7,5.8,1.6,0,0,0,0,3.69,0,2,2.4,Slot,Extremely Hard,Average
33974,SP,6,SAM GOULDING,,16,USA,"Springfield, KY","5' 10""",145 lbs,Right,Right,Springfield,-,Average,HS Sophomore,3,GB,85-87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,4,0,2,0,0,52.2,35,0,14,10,20,72,1.71,0.28,1.04,9.9,0,6,3.4,12.3,3.6,0,0,0,0,1.78,0,2.2,1.9,Slot,Extremely Hard,Average
33777,SS,7,PHIL GRATZ,,16,USA,"New Haven, CT","5' 11""",155 lbs,Right,Right,Taft,-,Average,HS Sophomore,1,FB,80-83 Mph,Sidearm,Normal,24,24,120,96,43,13,3,1,26,31,17,2,17,0.448,0.538,0.677,41.1,17.9,0.229,0.512,1.215,0.442,0,2,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33987,1B,65,BILL GRAY,,16,USA,"Elkins, WV","6' 0""",175 lbs,Left,Left,Elkins,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,111,93,37,10,2,5,24,31,13,4,17,0.398,0.473,0.71,33.4,14.3,0.312,0.488,1.182,0.372,0,1.7,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33935,SP,13,DON GREEN,,16,USA,"New York, NY","5' 10""",145 lbs,Switch,Right,Roosevelt,-,Average,HS Sophomore,3,NEU,85-87 Mph,Normal (3/4),Normal,22,22,114,109,40,10,0,0,25,36,1,8,10,0.367,0.368,0.459,19,6.9,0.092,0.359,0.827,0.385,0,0.4,0,4,2,14,14,7,3,0,0,0,100.1,88,2,30,29,37,82,2.6,0.272,1.25,11.3,0.2,7.9,3.3,7.4,2.2,0,0,0,0,2.96,0,2.8,3.6,Slot,Extremely Hard,Low
