ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc
35265,CL,20,DAN CARPENTER,,21,USA,"Norwood, OH","5' 11""",160 lbs,Switch,Right,Central Kentucky,-,Great,CO Junior,2,NEU,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,38,9,15,0,0,0,255.2,264,33,149,139,129,228,4.89,0.312,1.54,14,1.2,9.3,4.5,8,1.8,0,0,0,0,4.67,0,1.3,0.9,Slot,Extremely Hard,Average
34265,1B,41,JIM CASSIDY,,18,USA,"New York, NY","6' 1""",200 lbs,Left,Left,Lehighton,Ferguson,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,43,43,220,179,73,23,3,8,48,63,32,11,34,0.408,0.502,0.704,68.5,16.2,0.296,0.5,1.206,0.401,0,3.5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34143,C,17,JACK CHAMBERLAIN,,18,USA,"Baltimore, MD","5' 11""",175 lbs,Switch,Right,Westminster,Cumberland University,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,49,49,249,201,82,25,3,4,55,70,36,10,32,0.408,0.5,0.622,67.3,13.4,0.214,0.471,1.122,0.411,0,3.4,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34148,LF,7,JIMMY CHASE,,18,USA,"Chico, CA","6' 0""",180 lbs,Switch,Right,Willows,Portland Tech,Average,HS Senior,1,EX FB,80-83 Mph,Normal (3/4),Normal,50,50,252,196,81,23,1,6,52,67,46,11,30,0.413,0.522,0.633,73.8,15.9,0.219,0.491,1.155,0.408,0,3.8,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average
34185,1B,51,TONY CHEELY,,18,USA,"Philadelphia, PA","6' 2""",200 lbs,Right,Right,Trevorton,Empire State-Albany,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,45,45,232,189,84,19,2,8,60,76,35,15,29,0.444,0.537,0.693,75.5,17.6,0.249,0.517,1.23,0.455,0,4.1,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34360,3B,10,SAM CHRISTIAN,,21,USA,"Chicago, IL","5' 10""",185 lbs,Switch,Right,Lincoln College,-,Great,CO Junior,1,FB,80-83 Mph,Over the Top,Normal,111,111,555,463,132,21,10,10,91,96,75,18,41,0.285,0.4,0.438,95.4,7.3,0.153,0.374,0.839,0.28,0,2.8,0,66,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Normal,Average
35349,SP,10,JACK CLEMENTS,,21,USA,"Dayton, OH","6' 4""",195 lbs,Right,Right,Northern Mississippi,-,Great,CO Junior,5,GB,83-85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,25,11,0,0,0,340,305,8,124,113,139,276,2.99,0.292,1.31,11.9,0.2,8.1,3.7,7.3,2,0,0,0,0,3.16,0,8.6,9.3,Slot,Normal,Average
35366,2B,22,BOBBY COLLINS,,18,USA,"Red Bank, NJ","5' 7""",135 lbs,Right,Right,Clinton,Texas Panhandle,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,75,75,383,338,142,41,8,4,86,103,27,14,53,0.42,0.456,0.624,101.4,12,0.204,0.451,1.08,0.419,0,4.5,0,49,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
34172,SS,12,CECIL COOK,,17,USA,"Central Falls, RI","5' 9""",145 lbs,Right,Right,Branford,Daniel Boone College,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,41,41,211,172,79,25,10,9,51,73,30,12,44,0.459,0.543,0.878,89.1,22.7,0.419,0.57,1.421,0.458,0,4.7,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$4k,Hard,Average
33701,1B,1,WALT COOK,,18,USA,"Houston, TX","6' 0""",185 lbs,Left,Left,Weimar,Opelika State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,125,99,43,15,2,5,28,39,18,5,22,0.434,0.52,0.778,42.8,17.8,0.343,0.525,1.298,0.413,0,2.3,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Hard,Average
33698,CF,32,BOB COON,,18,USA,"Kirkwood, MO","5' 9""",145 lbs,Left,Right,Montgomery City,St. Magnus,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,103,89,47,13,6,4,31,37,11,5,23,0.528,0.583,0.944,50.3,27.2,0.416,0.624,1.526,0.531,0,2.8,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average
36808,SP,17,JOHNNY COON,,18,USA,"Huntington, NY","6' 3""",165 lbs,Right,Right,Holyoke,Redwood University,Average,HS Senior,7,GB,87-89 Mph,Normal (3/4),Groundballer,34,34,174,160,67,14,3,1,46,53,4,9,18,0.419,0.435,0.563,39.1,9.8,0.144,0.416,0.997,0.434,0,1.5,0,14,7,47,39,21,6,0,0,0,281.2,202,4,57,49,73,367,1.57,0.278,0.98,9,0.1,6.5,2.3,11.7,5,0,0,0,0,1.62,0,13.7,13.4,Slot,Extremely Hard,Average
35390,2B,29,JOHN COOPER,,18,USA,"Chicago, IL","5' 11""",160 lbs,Left,Right,Washington,Bluegrass State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,70,70,355,294,150,38,13,6,90,126,46,13,57,0.51,0.575,0.789,150.4,25.2,0.279,0.565,1.365,0.514,0,7.7,0,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average
33662,C,35,DICK COX,,17,USA,"Tulsa, OK","6' 1""",185 lbs,Right,Right,Stroud,Burleson College,Average,HS Senior,1,NEU,80-83 Mph,Sidearm,Normal,20,20,104,85,35,11,2,3,22,28,16,6,16,0.412,0.515,0.694,32.4,16.2,0.282,0.507,1.209,0.421,0,1.7,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Extremely Hard,Average
35397,SP,40,MILT COYLE,,18,USA,"Chicago, IL","5' 9""",150 lbs,Right,Right,Pontiac,Whitney College,Average,HS Senior,3,GB,84-86 Mph,Normal (3/4),Groundballer,32,32,163,154,63,12,0,0,33,49,1,5,12,0.409,0.41,0.487,31.8,8.7,0.078,0.387,0.897,0.412,0,1,0,4,2,41,23,10,4,2,0,0,170.2,140,3,49,46,66,171,2.43,0.276,1.21,11,0.2,7.4,3.5,9,2.6,0,0,0,0,2.64,0,5.2,5.9,Slot,Hard,Average
34232,SS,35,JAKE CREEL,,21,USA,"Scranton, PA","6' 0""",185 lbs,Right,Right,Ferguson,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,100,100,504,431,117,20,11,5,73,99,57,20,36,0.271,0.37,0.404,78.1,6.3,0.132,0.347,0.773,0.274,0,1.3,0,72,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Normal,Average
35208,C,33,HERMAN CRILLY,,17,USA,"Somerville, TN","6' 0""",180 lbs,Switch,Right,Florence,Red River State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,76,76,387,302,127,37,2,8,83,109,58,16,47,0.421,0.531,0.636,114.4,16.3,0.215,0.496,1.167,0.422,0,6.1,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
36442,CF,13,SI CROCKER,THE ROCK OF ROCHESTER,17,USA,"Rochester, NY","6' 0""",165 lbs,Left,Right,East,Hamman,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,72,72,369,331,152,48,7,32,119,145,32,18,87,0.459,0.515,0.937,165.1,24.2,0.477,0.593,1.451,0.427,0,8.9,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
36761,C,4,ANDY CROUCH,,21,USA,"Oakland, CA","6' 1""",200 lbs,Right,Right,Lane State,-,Great,CO Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,135,135,683,591,159,26,3,1,87,108,76,61,30,0.269,0.358,0.328,79.8,4.7,0.059,0.317,0.687,0.296,0,0,0,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average
35404,3B,11,ARNIE CUNNINGHAM,,18,USA,"New York, NY","6' 0""",170 lbs,Right,Right,Central,Northern Mississippi,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,68,68,345,288,117,37,3,7,77,89,41,16,47,0.406,0.484,0.628,93.5,13.4,0.222,0.467,1.112,0.409,0,4.5,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33669,C,12,EARL CUNNINGHAM,,18,USA,"Detroit, MI","5' 10""",165 lbs,Right,Right,Collins,Sunnyvale,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,119,96,40,14,0,1,22,37,18,8,15,0.417,0.513,0.594,32.3,14.1,0.177,0.473,1.107,0.443,0,1.6,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
35272,SS,15,EDDIE CURTIS,SLICK EDDIE,18,USA,"Memphis, TN","5' 11""",160 lbs,Right,Right,Milligan College,Laclede,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,66,66,331,298,150,36,17,2,83,107,28,9,55,0.503,0.543,0.758,128.7,20.1,0.255,0.546,1.301,0.512,0,6.6,0,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average
35324,3B,23,BILL DALTON,,17,USA,"Brooklyn, NY","6' 0""",165 lbs,Right,Right,Tenafly,Grafton University,Average,HS Senior,1,EX FB,80-83 Mph,Normal (3/4),Normal,66,66,337,272,112,46,2,8,71,105,48,14,56,0.412,0.492,0.684,99.4,14.9,0.272,0.484,1.176,0.403,0,4.9,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
34180,C,14,VINCE DAVIS,,19,USA,"New York, NY","5' 10""",180 lbs,Right,Right,Allentown,Noble Jones College,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,46,46,232,196,83,22,3,4,55,66,32,14,29,0.423,0.5,0.628,65.6,14.2,0.204,0.48,1.128,0.439,0,3.3,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average
38173,C,19,JIM DAY,,18,USA,"Warren, MI","6' 2""",185 lbs,Right,Right,Woodward,Welch,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,72,72,370,309,123,34,2,3,76,113,45,22,39,0.398,0.468,0.55,88,11.5,0.152,0.436,1.019,0.411,0,3.9,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
35367,SP,13,WARREN DEININGER,,21,USA,"New Orleans, LA","5' 9""",160 lbs,Right,Right,Ruston Tech,-,Good,CO Junior,3,NEU,86-88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,9,16,0,0,0,267,309,36,176,172,144,148,5.8,0.306,1.7,15.4,1.2,10.4,4.9,5,1,0,0,0,0,5.52,0,-1.1,-1,Slot,Normal,Average
34161,CF,15,GEORGE DELANEY,,20,USA,"Houston, TX","6' 0""",175 lbs,Right,Right,Bayou State College,-,Great,CO Junior,1,NEU,80-83 Mph,Over the Top,Normal,89,89,449,384,103,16,12,15,72,93,58,36,43,0.268,0.369,0.49,81.8,7.4,0.221,0.371,0.859,0.263,0,2.1,0,72,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$460 ,Normal,Average
35388,SP,3,VANCE DELISLE,,18,USA,"Jackson, MS","5' 10""",155 lbs,Right,Right,Natchez,Burleson College,Average,HS Senior,3,NEU,86-88 Mph,Normal (3/4),Normal,57,57,292,273,109,23,2,4,73,95,5,17,29,0.399,0.406,0.542,61.4,9.2,0.143,0.402,0.948,0.405,0,2.2,0,11,6,45,21,10,3,3,0,0,181.1,135,5,45,37,56,222,1.84,0.266,1.05,9.6,0.2,6.7,2.8,11,4,0,0,0,0,2.07,0,6.9,7,Slot,Extremely Hard,Average
34197,RF,10,STEVE DEMARTINI,,18,USA,"Murfreesboro, TN","5' 10""",155 lbs,Left,Right,Nashville Bible,St. Ignatius,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,51,51,257,211,94,25,11,4,59,79,34,7,40,0.445,0.518,0.725,90.6,18.4,0.28,0.514,1.243,0.437,0,4.4,0,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average
35237,SP,25,DIXIE DENNIS,,17,USA,"Louisville, KY","6' 0""",160 lbs,Left,Left,Mahanoy City,Coastal State,Average,HS Senior,3,NEU,86-88 Mph,Normal (3/4),Normal,40,40,208,194,68,21,5,1,41,59,4,19,27,0.351,0.366,0.526,37.9,7.5,0.175,0.374,0.892,0.376,0,1.1,0,7,4,43,43,23,9,0,0,0,323,243,3,83,71,117,394,1.98,0.284,1.11,10.2,0.1,6.8,3.3,11,3.4,0,0,0,0,2.02,0,14,13.4,Slot,Extremely Hard,Average
33699,C,23,PAUL DERRICK,,18,USA,"New York, NY","6' 0""",185 lbs,Right,Right,New Dorp,Daniel Boone College,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,21,21,109,88,36,11,0,4,23,33,17,6,15,0.409,0.495,0.67,32.6,15.4,0.261,0.489,1.166,0.395,0,1.6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
34165,C,14,DOC DETHLOFF,,18,USA,"Chicago, IL","6' 0""",190 lbs,Switch,Right,Peru,NW New York State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,44,44,222,196,86,20,3,4,57,68,20,6,27,0.439,0.5,0.633,64.9,15.4,0.194,0.485,1.133,0.441,0,3.3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average
35411,C,18,GIL DONOVAN,,18,USA,"Clarksville, TN","5' 11""",170 lbs,Right,Right,Boonton,Northern Mississippi,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,72,72,366,321,145,47,5,4,87,118,21,15,56,0.452,0.487,0.667,109.1,15,0.215,0.48,1.154,0.455,0,5.2,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34171,CF,28,LEON DONOVAN,,18,USA,"East Grand Rapids, MI","5' 9""",155 lbs,Left,Left,South Boston,Red River State,Average,HS Senior,3,FB,84-86 Mph,Normal (3/4),Normal,41,41,210,176,80,20,6,1,48,73,27,9,27,0.455,0.534,0.653,77.2,19.3,0.199,0.506,1.187,0.473,0,3.5,0,66,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average
37083,SP,20,GARY DOYLE,,20,USA,"San Francisco, CA","6' 1""",175 lbs,Right,Right,Northern California,-,Great,CO Junior,3,NEU,86-88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,48,16,18,0,0,0,320.2,310,21,164,158,199,233,4.43,0.291,1.59,14.5,0.6,8.7,5.6,6.5,1.2,0,0,0,0,4.53,0,2.5,3.6,Slot,Hard,Average
36412,SP,1,WALLY DOYLE,THE WACO KID,17,USA,"Waco, TX","6' 0""",175 lbs,Left,Left,Waco,Baton Rouge State,Average,HS Senior,3,GB,84-86 Mph,Over the Top,Groundballer,58,58,298,282,102,24,5,0,60,73,5,21,29,0.362,0.372,0.482,51.8,7.2,0.121,0.366,0.854,0.382,0,1.3,0,9,5,42,42,29,3,0,0,0,330.1,213,5,46,39,67,503,1.06,0.275,0.85,7.7,0.1,5.8,1.8,13.7,7.5,0,0,0,0,0.99,0,20.9,19.7,$9k,Extremely Hard,Average
33675,SS,6,PETE DUNN,,18,USA,"New York, NY","5' 11""",165 lbs,Left,Right,Copley,East Texas State,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,26,26,130,109,55,12,0,3,36,47,14,4,15,0.505,0.559,0.697,45.4,20.4,0.193,0.525,1.256,0.5,0,2.4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average
35254,LF,61,JAKE DURDEN,,17,USA,"New York, NY","5' 10""",175 lbs,Switch,Right,Heidelberg,Ferguson,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,67,67,341,272,111,37,3,4,79,88,49,19,44,0.408,0.521,0.61,95.1,14.8,0.202,0.484,1.131,0.43,0,5,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
35282,SP,12,PIE DURHAM,,21,USA,"Wichita, KS","5' 11""",175 lbs,Right,Right,Oklahoma Bible College,-,Average,CO Junior,3,NEU,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,43,9,17,0,0,0,285,316,40,170,163,130,181,5.15,0.297,1.56,14.2,1.3,10,4.1,5.7,1.4,0,0,0,0,5.18,0,-0.2,0.6,Slot,Normal,Average
36722,CF,6,HARRY DUVALL,,21,USA,"Worcester, MA","6' 2""",180 lbs,Right,Right,Eastern State,-,Great,CO Junior,1,NEU,80-83 Mph,Over the Top,Normal,143,143,723,646,199,30,16,7,121,140,63,8,53,0.308,0.37,0.437,120.3,6.8,0.128,0.352,0.806,0.302,0,2.3,0,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average
35423,3B,26,JIM EAGAN,,17,USA,"Arlington, MA","5' 11""",170 lbs,Right,Right,Clinton,Northern Mississippi,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,71,71,363,319,150,36,3,3,89,123,28,13,42,0.47,0.506,0.63,107.5,15.1,0.16,0.481,1.136,0.473,0,5.2,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average
35206,LF,16,BOB EDGIN,,20,USA,"Columbus, GA","6' 0""",190 lbs,Right,Right,Opelika State,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,126,126,635,544,161,29,2,17,101,135,79,7,48,0.296,0.387,0.45,103.7,6.8,0.154,0.367,0.837,0.276,0,2.8,0,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Hard,Average
35456,SP,82,BUNNY EDWARDS,BOB,20,USA,"Kansas City, MO","5' 7""",150 lbs,Right,Right,Red River State,-,Good,CO Junior,3,EX GB,85-87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,38,20,5,0,0,0,267,227,3,73,70,77,268,2.36,0.311,1.14,10.4,0.1,7.7,2.6,9,3.5,0,0,0,0,2.25,0,10.1,10,$17k,Normal,Average
35287,SP,3,EDDIE EDWARDS,ELECTRIC EDDIE,18,USA,"Athens, AL","5' 10""",140 lbs,Right,Right,Tullahoma,Eastern Oklahoma,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,29,29,151,141,49,19,1,6,34,41,1,14,26,0.348,0.359,0.624,31.2,8.2,0.277,0.396,0.983,0.352,0,1.1,0,11,4,41,28,15,5,0,0,0,211.1,180,6,61,54,63,200,2.3,0.272,1.15,10.5,0.3,7.7,2.7,8.5,3.2,0,0,0,0,2.63,0,6.7,7.5,Slot,Extremely Hard,Average
37348,C,26,HOMER EDWARDS,,21,USA,"Detroit, MI","5' 10""",180 lbs,Right,Right,Darnell State,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,146,146,734,630,156,41,3,18,109,112,80,110,62,0.248,0.341,0.408,96.8,5.3,0.16,0.329,0.749,0.272,0,0.8,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Very Easy,Average
35368,C,75,OSSIE ELFORD,,18,USA,"New York, NY","6' 0""",175 lbs,Right,Right,Roosevelt,Brooklyn Catholic,Average,HS Senior,3,NEU,80-83 Mph,Normal (3/4),Normal,64,64,330,283,114,38,2,8,79,103,32,17,48,0.403,0.465,0.636,89,13.3,0.233,0.463,1.101,0.402,0,4.2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33659,3B,5,JOHNNY ELLIS,,18,USA,"Chambersburg, PA","5' 11""",170 lbs,Right,Right,Enola,Western Florida,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,125,102,45,12,1,0,27,40,15,2,13,0.441,0.512,0.578,33.9,14.3,0.137,0.466,1.091,0.437,0,1.6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33645,LF,15,JOE N EVANS,,18,USA,"Toledo, OH","6' 0""",180 lbs,Left,Left,St. Peter's,Eastern Florida,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,24,24,122,95,39,13,2,2,23,37,18,6,17,0.411,0.504,0.653,34.9,15,0.242,0.477,1.157,0.411,0,1.7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average
34129,C,37,RED EVANS,,21,USA,"Cisco, TX","5' 11""",190 lbs,Left,Right,Topeka State,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,119,119,598,523,137,25,11,6,81,95,67,37,42,0.262,0.347,0.386,80.9,5.3,0.124,0.326,0.733,0.272,0,0.5,0,66,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average
34264,1B,9,WARREN EXCELL,THE CALICO CAT,21,USA,"Calico Rock, AR","5' 9""",205 lbs,Right,Right,Lambert College,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,104,104,523,455,134,22,2,17,93,118,56,27,41,0.295,0.375,0.464,85.4,6.9,0.169,0.364,0.839,0.283,0,2.2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average
35210,SP,35,ANDY FERGUSON,,18,USA,"Philadelphia, PA","6' 0""",155 lbs,Switch,Right,Childs,Mississippi A&M,Average,HS Senior,3,NEU,86-88 Mph,Normal (3/4),Normal,55,55,282,269,99,23,3,1,59,76,4,20,27,0.368,0.369,0.487,49.5,7.3,0.119,0.365,0.856,0.386,0,1.2,0,11,5,48,25,12,4,2,0,0,215.1,177,8,66,58,80,210,2.42,0.261,1.19,11,0.3,7.4,3.3,8.8,2.6,0,0,0,0,2.93,0,5.6,6.9,Slot,Extremely Hard,Average
37574,SP,50,BOB FERRAIUOLO,,21,USA,"Brooklyn, NY","5' 10""",160 lbs,Right,Right,Grafton University,-,Great,CO Junior,3,GB,86-88 Mph,Sidearm,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,13,10,0,0,0,248,275,8,123,115,100,74,4.17,0.294,1.51,13.8,0.3,10,3.6,2.7,0.7,0,0,0,0,4.29,0,2.4,3,Slot,Normal,Average
36508,SP,22,JOE FERRARA,,18,USA,"Gulfport, MS","6' 1""",150 lbs,Left,Left,Holyoke,Marquis College,Average,HS Senior,3,GB,88-90 Mph,Normal (3/4),Groundballer,17,17,88,78,30,11,2,1,24,25,0,7,14,0.385,0.391,0.615,19.4,9,0.231,0.41,1.006,0.387,0,0.7,0,9,4,40,40,23,4,0,0,0,275.2,236,1,68,59,57,221,1.93,0.27,1.06,9.7,0,7.7,1.9,7.2,3.9,0,0,0,0,2.31,0,10.5,11.8,Slot,Hard,Average
35259,SS,10,MOE FISHER,,17,USA,"Cleveland, OH","5' 9""",150 lbs,Right,Right,Sandusky,Cookeville State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,73,73,375,332,153,33,4,6,97,113,28,13,43,0.461,0.5,0.639,112.2,15.5,0.178,0.481,1.139,0.462,0,5.4,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
