ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc
33598,SS,2,BILL CARR,,19,USA,"Pasadena, CA","6' 0""",170 lbs,Right,Right,Columbia Military Academy,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,39,39,196,169,50,7,3,1,35,31,23,10,11,0.296,0.383,0.391,28.7,5.8,0.095,0.349,0.773,0.306,0,0.6,0,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34009,3B,2,MONK CASEY,,17,USA,"Denver, CO","5' 11""",175 lbs,Right,Right,Louisville,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,26,26,131,107,47,15,1,1,28,34,20,5,17,0.439,0.519,0.626,38.9,16.1,0.187,0.491,1.145,0.442,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34583,SP,21,AL CASH,,17,USA,"West Reading, PA","6' 4""",175 lbs,Switch,Right,Totowa,-,Average,HS Junior,3,NEU,90-92 Mph,Over the Top,Normal,9,9,46,42,15,8,2,1,15,12,1,3,11,0.357,0.37,0.714,10.9,9.2,0.357,0.436,1.084,0.35,0,0.5,0,8,3,14,14,7,3,0,0,0,97.2,76,3,27,26,45,110,2.4,0.264,1.24,11.3,0.3,7,4.1,10.1,2.4,0,0,0,0,2.79,0,3,3.7,Slot,Extremely Hard,Low
34230,C,24,PETE CASSTEVENS,PEANUT,17,CAN,"Montreal, QC","5' 9""",190 lbs,Right,Right,Syracuse,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,126,112,56,14,2,10,40,60,13,5,26,0.5,0.548,0.929,58.8,27.4,0.429,0.606,1.476,0.469,0,3.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33811,SP,4,ROGER CAUTHEN,,17,USA,"Cincinnati, OH","6' 0""",165 lbs,Left,Left,Wyoming,-,Average,HS Junior,5,NEU,83-85 Mph,Normal (3/4),Normal,27,27,135,127,55,12,1,0,31,44,2,7,13,0.433,0.436,0.543,31,10.5,0.11,0.418,0.979,0.447,0,1.2,0,7,3,18,10,5,2,0,0,0,83.2,75,3,29,26,30,66,2.8,0.266,1.25,11.6,0.3,8.1,3.2,7.1,2.2,0,0,0,0,3.27,0,1.8,2.3,Slot,Extremely Hard,Average
34211,CF,32,GENE CHASE,,17,USA,"Boston, MA","5' 10""",155 lbs,Left,Left,Woonsocket,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,22,22,110,100,49,11,0,0,26,34,4,3,11,0.49,0.5,0.6,31.7,14.7,0.11,0.468,1.1,0.49,0,1.4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34591,SP,25,GORDON CHEEK,,17,USA,"New York, NY","6' 1""",165 lbs,Right,Right,Westinghouse,-,Average,HS Junior,4,NEU,87-89 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7,2,0,0,0,89.2,69,3,20,17,20,118,1.71,0.284,0.99,9.1,0.3,6.9,2,11.8,5.9,0,0,0,0,1.74,0,4.3,4.1,Slot,Extremely Hard,Average
34605,1B,15,TONY CLARK,,17,USA,"Hobart, OK","6' 1""",180 lbs,Right,Right,Lindsay,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,23,23,118,99,45,11,2,4,33,40,16,3,17,0.455,0.538,0.727,40.7,18.6,0.273,0.532,1.266,0.446,0,2.2,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34552,SP,24,LEE CLEM,,17,USA,"Abilene, TX","6' 4""",175 lbs,Right,Right,Coleman,-,Average,HS Junior,3,GB,85-87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,3,0,0,0,82.1,62,1,21,17,25,76,1.86,0.245,1.06,9.8,0.1,6.8,2.7,8.3,3,0,0,0,0,2.53,0,2.8,3.4,Slot,Extremely Hard,Average
34498,SP,2,CHRIS CLETO,,17,USA,"Big Spring, TX","5' 10""",140 lbs,Left,Left,Sweetwater,-,Average,HS Junior,3,NEU,88-90 Mph,Normal (3/4),Normal,10,10,50,48,18,5,2,3,15,17,1,5,10,0.375,0.388,0.75,12.9,10.3,0.375,0.462,1.138,0.375,0,0.6,0,7,3,16,16,9,2,0,0,0,109,83,4,25,21,27,139,1.73,0.271,1.01,9.2,0.3,6.9,2.2,11.5,5.1,0,0,0,0,1.92,0,4.8,4.9,Slot,Extremely Hard,Average
34056,2B,11,JAY COBLENTZ,,20,USA,"North Chicago, IL","5' 8""",155 lbs,Right,Right,Springfield State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,49,49,248,217,58,8,2,0,33,35,27,6,10,0.267,0.35,0.323,30.4,4.8,0.055,0.308,0.672,0.274,0,-0.7,0,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33755,CF,2,JEFF COCHRAN,,17,USA,"Carteret, NJ","6' 0""",155 lbs,Switch,Right,Wilmington,-,Average,HS Junior,1,NEU,80-83 Mph,Sidearm,Normal,21,21,108,94,45,14,6,2,26,38,11,1,22,0.479,0.546,0.819,45.5,22.8,0.34,0.569,1.365,0.473,0,2.4,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34596,CF,15,CLYDE COFFER,,17,USA,"St. Paul, MN","5' 11""",155 lbs,Right,Left,St. Paul,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,111,102,39,10,1,3,24,38,4,6,14,0.382,0.404,0.588,26.9,9.9,0.206,0.414,0.992,0.379,0,0.9,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34077,C,8,VERN COLBY,,17,USA,"Louisville, KY","6' 1""",180 lbs,Right,Right,Shelbyville,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,115,99,39,12,2,0,26,27,9,6,14,0.394,0.446,0.556,25.8,10.1,0.162,0.422,1.002,0.411,0,1.1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34619,SP,22,HARL COLE,,17,USA,"Chicopee, MA","5' 11""",155 lbs,Right,Right,Newport,-,Average,HS Junior,3,NEU,86-88 Mph,Normal (3/4),Normal,9,9,45,42,17,8,1,1,14,15,0,4,10,0.405,0.378,0.714,11.2,10.1,0.31,0.438,1.092,0.4,0,0.5,0,4,2,14,14,7,4,0,0,0,107.2,86,2,27,24,36,112,2.01,0.266,1.13,10.2,0.2,7.2,3,9.4,3.1,0,0,0,0,2.36,0,4,4.6,Slot,Extremely Hard,Average
33614,CF,20,DICK COLLINS,,17,USA,"San Francisco, CA","5' 10""",155 lbs,Left,Left,Newton,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,134,123,55,12,6,1,34,45,7,8,19,0.447,0.493,0.667,42.9,15.6,0.22,0.497,1.159,0.474,0,2.1,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34063,CF,4,BOB COOK,,17,USA,"Brooklyn, NY","5' 10""",160 lbs,Left,Left,Kingston,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,127,106,49,9,2,0,26,34,14,6,11,0.462,0.535,0.585,37.2,16.5,0.123,0.491,1.12,0.48,0,1.9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34491,SS,15,PAT COOK,,17,USA,"Aberdeen, MS","5' 10""",150 lbs,Right,Right,Kellerman,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,118,99,44,9,5,3,27,34,13,3,17,0.444,0.513,0.727,43,17.8,0.283,0.508,1.24,0.436,0,2,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
33602,SP,25,SLIM COOK,,17,USA,"Paterson, NJ","5' 10""",150 lbs,Right,Left,Haddonfield,-,Average,HS Junior,5,NEU,83-85 Mph,Normal (3/4),Normal,23,23,115,108,38,7,0,1,23,28,2,12,8,0.352,0.357,0.444,17.3,5.9,0.093,0.34,0.802,0.381,0,0.2,0,8,4,12,12,6,3,0,0,0,98.1,73,2,19,18,23,106,1.65,0.256,0.98,9.1,0.2,6.7,2.1,9.7,4.6,0,0,0,0,2.1,0,4.1,5,Slot,Extremely Hard,Average
34039,CF,9,NELLIE CORBIN,,20,USA,"San Jose, CA","5' 10""",170 lbs,Right,Right,CC Los Angeles,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,50,50,254,226,70,8,5,3,37,52,19,4,16,0.31,0.381,0.429,42.7,6.9,0.119,0.359,0.81,0.306,0,0.5,0,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34487,C,18,JACK COX,,17,USA,"Sunbury, PA","5' 9""",170 lbs,Right,Right,Enola,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,126,101,40,14,1,1,22,33,18,10,16,0.396,0.488,0.584,31.9,12.3,0.188,0.458,1.072,0.419,0,1.6,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34657,SP,23,JOE CROSBY,BONEY JOE,17,USA,"Akron, OH","5' 10""",140 lbs,Left,Right,St. Peter's,-,Average,HS Junior,3,NEU,86-88 Mph,Normal (3/4),Normal,6,6,30,29,12,3,0,0,6,11,0,4,3,0.414,0.433,0.517,6.5,9.8,0.103,0.419,0.951,0.48,0,0.3,0,2,1,13,8,4,1,0,0,0,61,41,1,11,9,13,88,1.33,0.288,0.89,8.4,0.1,6,1.9,13,6.8,0,0,0,0,1.31,0,3.2,3,Slot,Extremely Hard,Low
34258,2B,86,HERBERT CROSS,,17,USA,"Brooklyn, NY","5' 9""",145 lbs,Right,Right,Wallkill,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,21,21,107,89,41,10,5,2,23,35,16,4,17,0.461,0.547,0.753,39.7,20.2,0.292,0.542,1.3,0.47,0,2.1,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33789,C,14,BILL CROTTEAU,,17,USA,"New Castle, IN","6' 1""",195 lbs,Right,Right,New Castle,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,113,92,38,14,1,1,24,28,17,5,16,0.413,0.514,0.62,32,15.2,0.207,0.482,1.133,0.43,0,1.6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34534,C,7,GEORGE CRUMMETT,,17,USA,"Alamo, TN","5' 10""",175 lbs,Right,Right,Paris,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,23,23,118,106,42,9,2,0,21,38,11,5,11,0.396,0.458,0.519,26.8,10.9,0.123,0.431,0.976,0.416,0,1.2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34612,SS,25,AL DEL ANGEL,,17,USA,"Mill Valley, CA","5' 10""",150 lbs,Right,Right,Drew,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,25,25,125,109,45,16,1,4,29,40,13,7,21,0.413,0.468,0.688,37.2,14.6,0.275,0.481,1.156,0.41,0,1.8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34250,2B,9,HI DIAZ,,17,USA,"Kansas City, MO","5' 7""",135 lbs,Right,Right,Kansas City,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,23,23,119,96,40,13,1,2,22,38,14,6,16,0.417,0.504,0.635,36.4,15.1,0.219,0.485,1.14,0.418,0,1.8,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34071,CF,14,COTTON DILLON,,17,USA,"Detroit, MI","5' 10""",150 lbs,Right,Right,Hillsdale,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,28,28,140,111,57,16,6,3,32,49,20,7,25,0.514,0.587,0.847,59.5,24.7,0.333,0.58,1.434,0.519,0,3.2,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34516,2B,17,BOB DOUGHERTY,,17,USA,"Boston, MA","5' 10""",160 lbs,Right,Right,Clinton,-,Average,HS Junior,1,NEU,80-83 Mph,Sidearm,Normal,22,22,112,96,39,10,1,3,29,34,12,6,14,0.406,0.482,0.625,31,13.9,0.219,0.468,1.107,0.414,0,1.5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34521,SP,40,WILLIAM DUGGIN JR.,,17,USA,"Crawfordsville, IN","6' 0""",145 lbs,Right,Right,Lawrenceville,-,Average,HS Junior,3,GB,84-86 Mph,Over the Top,Groundballer,8,8,41,37,15,4,1,0,11,12,1,5,5,0.405,0.436,0.568,8.6,8.3,0.162,0.414,1.003,0.469,0,0.4,0,9,4,17,10,5,2,0,0,0,74.2,69,2,26,22,23,63,2.65,0.284,1.23,11.1,0.2,8.3,2.8,7.6,2.7,0,0,0,0,2.78,0,2.1,2,Slot,Extremely Hard,Low
34588,SP,18,AL DUSTER,PRINCE OF THE PRAIRIE,17,USA,"Bellevue, NE","5' 9""",140 lbs,Right,Right,Council Bluffs,-,Average,HS Junior,4,NEU,84-86 Mph,Over the Top,Normal,11,11,55,48,17,4,2,2,12,14,1,7,8,0.354,0.346,0.646,9.9,6.5,0.292,0.378,0.992,0.357,0,0.3,0,9,4,16,16,11,1,0,0,0,124.1,82,2,18,16,29,193,1.16,0.284,0.89,8,0.1,5.9,2.1,14,6.7,0,0,0,0,1,0,7.8,7.3,Slot,Extremely Hard,Average
34052,C,31,GENE DUTROW,,17,USA,"Newark, NJ","5' 8""",165 lbs,Left,Right,Naugatuck,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,110,92,37,8,1,3,27,29,11,7,12,0.402,0.468,0.609,29,13.1,0.207,0.455,1.077,0.4,0,1.3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34602,SP,22,BOB ELDRIDGE,,17,USA,"Detroit, MI","5' 11""",145 lbs,Left,Right,Marshall,-,Average,HS Junior,3,FB,86-88 Mph,Normal (3/4),Normal,23,23,117,112,46,10,2,2,26,34,1,7,14,0.411,0.421,0.589,27.6,10.6,0.179,0.425,1.01,0.427,0,1.1,0,1,1,13,7,3,1,0,0,0,58.1,44,3,22,18,36,70,2.78,0.253,1.37,12.5,0.5,6.8,5.6,10.8,1.9,0,0,0,0,3.37,0,1.2,1.4,Slot,Extremely Hard,Low
34580,CF,1,DOM EMERSON,,17,USA,"Chicago, IL","5' 10""",155 lbs,Left,Right,Joliet,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,113,97,41,8,2,2,29,31,7,5,12,0.423,0.486,0.608,31.3,13.2,0.186,0.465,1.095,0.429,0,1.5,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34585,CF,33,RULY ENBRIDGE,,17,USA,"Detroit, MI","6' 0""",170 lbs,Right,Right,Central,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,23,23,117,103,47,12,1,2,30,40,9,6,15,0.456,0.509,0.65,37.3,16.5,0.194,0.495,1.159,0.469,0,1.8,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34044,2B,10,JOHNNY ENGLISH,,20,USA,"Huntington, WV","6' 0""",185 lbs,Left,Right,Brooklyn Catholic,-,Good,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,51,51,257,240,63,11,1,0,28,44,16,24,12,0.263,0.307,0.317,25.1,3.6,0.054,0.283,0.624,0.29,0,-1.4,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33620,SP,25,ERNIE ESPANOZA,,17,USA,"Alice, TX","6' 3""",165 lbs,Left,Left,Fulton,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,8,8,40,36,14,6,2,0,13,11,1,5,8,0.389,0.405,0.667,9.1,9.1,0.278,0.417,1.072,0.452,0,0.3,0,4,2,12,12,9,0,0,0,0,92,65,1,17,14,23,107,1.37,0.254,0.96,8.6,0.1,6.4,2.3,10.5,4.7,0,0,0,0,1.77,0,4.4,4.8,Slot,Extremely Hard,Average
34626,SP,40,BILL EVANS,,17,USA,"St. Charles, MO","6' 0""",160 lbs,Left,Left,Maplewood,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,7,4,0,0,0,109.2,97,2,40,39,61,89,3.2,0.271,1.44,13.1,0.2,8,5,7.3,1.5,0,0,0,0,3.54,0,2.2,3,Slot,Hard,Low
34608,SS,25,BUSHER EVANS,BOB,17,USA,"East Chicago, IN","5' 11""",150 lbs,Right,Right,East Oakland,-,Average,HS Junior,4,NEU,83-85 Mph,Over the Top,Normal,22,22,114,105,41,8,0,4,29,33,5,8,12,0.39,0.423,0.581,26.1,10.2,0.19,0.423,1.004,0.398,0,1.1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34527,3B,16,DICK FABER,,17,USA,"Malden, MA","6' 0""",170 lbs,Switch,Right,Manchester,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,22,22,113,106,43,14,1,1,27,31,5,4,16,0.406,0.438,0.585,27.6,11.1,0.179,0.438,1.022,0.416,0,1.2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34098,C,2,JIMMY FAERBER,,17,USA,"Berea, OH","6' 0""",175 lbs,Left,Right,Cambridge,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,25,25,125,103,40,11,0,4,26,32,15,8,15,0.388,0.463,0.612,31.6,12,0.223,0.45,1.075,0.383,0,1.5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34101,SP,29,JIM FARROW,,20,USA,"Tulsa, OK","5' 9""",150 lbs,Left,Left,Marquis College,-,Good,CO Sophomore,4,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,4,6,0,0,0,97.2,116,12,80,77,83,41,7.1,0.301,2.04,18.5,1.1,10.7,7.6,3.8,0.5,0,0,0,0,6.57,0,-1.4,-1.6,Slot,Extremely Hard,Average
34093,2B,22,ERIC FIORE,,17,USA,"Toledo, OH","5' 10""",150 lbs,Right,Right,East,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,24,24,124,96,48,12,5,1,29,44,17,2,18,0.5,0.603,0.76,49.2,24.1,0.26,0.563,1.364,0.505,0,2.7,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34047,3B,6,JOE FOX,,17,USA,"Seattle, WA","5' 10""",155 lbs,Right,Right,Ellensburg,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,127,109,48,11,4,1,28,35,11,7,16,0.44,0.492,0.642,38.6,14.5,0.202,0.479,1.134,0.452,0,1.8,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34301,CF,16,TOM FREDERICK,MR. VERSATILITY,20,USA,"Quanah, TX","5' 10""",165 lbs,Left,Right,Hammond College,-,Good,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,55,55,278,236,70,10,7,2,42,51,32,13,19,0.297,0.388,0.424,47.3,7.3,0.127,0.359,0.811,0.304,0,0.4,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34624,3B,43,KING FRENCH,,17,USA,"Gatlinburg, TN","6' 1""",170 lbs,Right,Right,Brevard,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,21,21,108,96,39,13,0,1,21,28,9,5,14,0.406,0.467,0.573,26.6,11.6,0.167,0.45,1.04,0.422,0,1.3,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34647,SP,3,ED FUNKHOUSER,,17,USA,"Hagerstown, MD","5' 11""",155 lbs,Right,Right,St. Albans,-,Average,HS Junior,4,NEU,86-88 Mph,Normal (3/4),Normal,21,21,106,102,40,6,1,0,21,32,3,6,7,0.392,0.415,0.471,19.8,8,0.078,0.393,0.886,0.417,0,0.7,0,9,5,12,12,8,0,0,0,0,87.1,51,2,12,9,18,152,0.93,0.272,0.79,7.2,0.2,5.3,1.9,15.7,8.4,0,0,0,0,0.67,0,6,5.2,Slot,Extremely Hard,Low
34061,C,11,CHARLIE GAGNON,,20,USA,"Milwaukee, WI","5' 7""",165 lbs,Right,Right,Topeka State,-,Great,CO Sophomore,1,NEU,80-83 Mph,Sidearm,Normal,48,48,242,200,56,12,5,5,36,44,38,22,22,0.28,0.401,0.465,41.1,6.9,0.185,0.383,0.866,0.293,0,0.8,0,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
34506,SP,1,TONY GARZA,,17,USA,"Waverly, TN","5' 11""",140 lbs,Right,Right,East,-,Average,HS Junior,4,GB,85-87 Mph,Over the Top,Groundballer,7,7,38,34,12,3,2,0,12,10,1,3,5,0.353,0.371,0.559,6.3,6.1,0.206,0.365,0.93,0.387,0,0.2,0,6,3,14,10,5,1,0,0,0,67.2,57,1,24,22,39,47,2.93,0.25,1.42,12.9,0.1,7.6,5.2,6.3,1.2,0,0,0,0,3.78,0,1.1,1.8,Slot,Extremely Hard,Low
34556,CF,10,JIMMY GAUTHIER,JUMPIN' JIM,17,CAN,"Carleton Place, ON","5' 9""",150 lbs,Right,Right,Western Hills,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,121,100,48,16,6,1,29,44,18,4,23,0.48,0.558,0.79,49.4,23,0.31,0.557,1.348,0.49,0,2.5,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34510,SS,13,ALEX GERALD,,17,USA,"New Orleans, LA","6' 4""",180 lbs,Right,Right,New Orleans Military and Maritime Academy,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,104,93,38,8,1,0,24,27,8,4,9,0.409,0.461,0.516,23,10.7,0.108,0.424,0.977,0.427,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low
33625,SP,21,HAL GIDLEY,,17,USA,"Brockton, MA","6' 0""",155 lbs,Left,Right,Upton,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,8,4,0,0,0,120,120,5,52,51,60,85,3.83,0.287,1.5,13.7,0.4,9,4.5,6.4,1.4,0,0,0,0,3.88,0,1.9,2.3,Slot,Extremely Hard,Average
34084,C,55,DOUG GILES,,17,USA,"New York, NY","5' 9""",165 lbs,Right,Right,Germantown,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,103,84,37,10,0,0,25,30,14,7,10,0.44,0.52,0.56,27.1,13.5,0.119,0.469,1.079,0.468,0,1.4,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average
34035,SP,6,FRANKIE GOLDBLATT,,17,USA,"Atchison, KS","5' 8""",140 lbs,Right,Right,Atchison,-,Average,HS Junior,3,FB,85-87 Mph,Normal (3/4),Normal,7,7,38,32,12,5,0,0,11,10,1,5,5,0.375,0.389,0.531,6.9,7.4,0.156,0.368,0.92,0.414,0,0.2,0,1,1,14,9,5,1,0,0,0,70.2,50,2,19,18,38,84,2.29,0.249,1.25,11.5,0.3,6.4,4.8,10.7,2.2,0,0,0,0,2.89,0,1.9,2.6,Slot,Extremely Hard,Average
