ID,Position,Number,Name,Nickname,Inf,Age,City of Birth,Height,Weight,Bats,Throws,School,Commit,Competition,Level,Pitches,Tendency,Velocity,Slot,Pitch Type,G,GS(Bat),PA,AB,H,2B,3B,HR,RBI,R,Walks,SO,AVG,OBP,SLG,RC,RC27,ISO,wOBA,OPS,OPS+,BABIP,WPA,wRC,wRC+,wRAA,WAR,SB,CS,BsR,GP,GS,W,L,SV,BS,HLD,IP,HRA,RA,ER,BB,K,ERA,BABIP (Opponent),WHIP,RA9,HR9,H9,BB9,K9,KBB,QS,CG,GO%,ERA+,FIP,FIPCO Junior,pWAR,rWAR,Accuracy
36131,2B,16,CHARLIE PIERCE,,,18,"Poteau, OK","5' 10""",155 lbs,R,R,Stringtown,CO Junior,Average,HS Junior,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35481,2B,30,RUBE SMITH,,,18,"Durham, NC","5' 9""",150 lbs,R,R,Rockwell,CO Junior,Average,HS Junior,1,NEU,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36735,2B,18,HUGHIE WILLIAMS,,,17,"Clarksville, TN","5' 11""",165 lbs,R,R,Hillsboro,CO Junior,Average,HS Junior,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
36460,3B,16,JERRY BARTLETT,,,17,"Montgomery, AL","6' 2""",190 lbs,S,R,Phenix City,CO Junior,Average,HS Junior,1,EX FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35533,3B,47,CLARENCE CLARKE,,,18,"New York, NY","6' 0""",165 lbs,R,R,Colton,CO Junior,Average,HS Junior,1,FB,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35562,3B,20,MICKEY CONNAUGHTON,,,18,"San Jose, CA","6' 0""",170 lbs,R,R,Wilson Prep,CO Junior,Average,HS Junior,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35488,3B,2,CY CONOVER,,,18,"Bay City, MI","5' 11""",170 lbs,R,R,Central,CO Junior,Average,HS Junior,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35564,3B,73,FRANK COOK,,,18,"Binghamton, NY","6' 1""",175 lbs,R,R,Frackville,CO Junior,Average,HS Junior,1,NEU,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35568,3B,45,ZIP MURPHY,,,18,"Cloquet, MN","5' 11""",165 lbs,R,R,North Branch,CO Junior,Average,HS Junior,1,FB,80CO Junior83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35450,SP,21,DUTCH BECKER,,,17,"Aberdeen, WA","6' 3""",165 lbs,R,R,Manual,CO Junior,Average,HS Sophomore,3,EX GB,83CO Junior85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35344,SP,22,JOE BEMENT,,,17,"San Antonio, TX","5' 10""",145 lbs,L,L,Santa Clara,CO Junior,Average,HS Sophomore,3,NEU,87CO Junior89 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35241,SP,6,CARL BRADSHAW,,,17,"Indianapolis, IN","6' 1""",160 lbs,L,L,Muncie,CO Junior,Average,HS Sophomore,3,NEU,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35222,SP,19,LES BRADSHAW,,,17,"Worcester, MA","6' 0""",155 lbs,R,R,King,CO Junior,Average,HS Sophomore,3,GB,84CO Junior86 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35318,SP,15,JOHN CALDERON,,,16,"Yonkers, NY","5' 11""",155 lbs,L,L,Rice,CO Junior,Average,HS Sophomore,3,FB,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36808,SP,17,JOHNNY COON,,,17,"Huntington, NY","6' 2""",160 lbs,R,R,Holyoke,CO Junior,Average,HS Sophomore,7,GB,86CO Junior88 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35397,SP,40,MILT COYLE,,,16,"Chicago, IL","5' 9""",145 lbs,R,R,Pontiac,CO Junior,Average,HS Sophomore,3,GB,83CO Junior85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35388,SP,3,VANCE DELISLE,,,16,"Jackson, MS","5' 9""",145 lbs,R,R,Natchez,CO Junior,Average,HS Sophomore,3,NEU,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35237,SP,25,DIXIE DENNIS,,,16,"Louisville, KY","6' 0""",155 lbs,L,L,Mahanoy City,CO Junior,Average,HS Sophomore,3,GB,84CO Junior86 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
36412,SP,1,WALLY DOYLE,THE WACO KID,,16,"Waco, TX","6' 0""",170 lbs,L,L,Waco,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35287,SP,3,EDDIE EDWARDS,ELECTRIC EDDIE,,17,"Athens, AL","5' 10""",140 lbs,R,R,Tullahoma,CO Junior,Average,HS Sophomore,3,NEU,83CO Junior85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35210,SP,35,ANDY FERGUSON,,,17,"Philadelphia, PA","6' 0""",155 lbs,S,R,Childs,CO Junior,Average,HS Sophomore,3,NEU,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
36508,SP,22,JOE FERRARA,,,16,"Gulfport, MS","6' 0""",155 lbs,L,L,Holyoke,CO Junior,Average,HS Sophomore,3,GB,86CO Junior88 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35295,SP,12,MANNY FRANCO,REDBEARD,,16,"Atlanta, GA","5' 11""",155 lbs,S,L,Old Westbury,CO Junior,Average,HS Sophomore,4,GB,85CO Junior87 Mph,Over the Top,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35263,SP,7,ANDY GOMEZ,,,17,"Daytona Beach, FL","6' 2""",165 lbs,L,R,Havana,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35765,SP,3,LUIS GONGORA,,,17,"Córdoba, VER","6' 2""",190 lbs,S,R,El Paso,CO Junior,Average,HS Sophomore,3,GB,87CO Junior89 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35326,SP,19,ARMANDO GUAJARDO,,,16,"Lynbrook, NY","6' 4""",175 lbs,R,R,St. Peter's Boys,CO Junior,Average,HS Sophomore,3,NEU,83CO Junior85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35393,SP,43,RAY HAGAN,,,16,"Philadelphia, PA","6' 0""",160 lbs,L,R,Mt. St. Michael Academy,CO Junior,Average,HS Sophomore,3,NEU,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
38126,SP,39,JESS HARRIS,,,17,"Martinez, CA","6' 4""",160 lbs,R,R,Wilson,CO Junior,Average,HS Sophomore,3,NEU,88CO Junior90 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Very Low
35737,SP,30,BARNEY HARRISON,,,16,"Sheboygan, WI","6' 1""",155 lbs,R,R,Portage,CO Junior,Average,HS Sophomore,3,EX GB,85CO Junior87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35239,SP,23,RAY HOLLANDER,,,16,"Louisville, KY","5' 9""",140 lbs,L,L,Woodward,CO Junior,Average,HS Sophomore,4,NEU,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35335,SP,33,EDSEL JONES,,,17,"San Francisco, CA","5' 11""",145 lbs,L,R,Wilson Prep,CO Junior,Average,HS Sophomore,5,NEU,85CO Junior87 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35308,SP,10,JOHNNIE JONES,THE PATRON SAINT OF GROUNDBALLS,,16,"Albert Lea, MN","6' 4""",170 lbs,L,L,St. Paul,CO Junior,Average,HS Sophomore,4,EX GB,85CO Junior87 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35370,SP,9,JOHNNY JONES,,,16,"West New York, NJ","6' 0""",155 lbs,L,L,Stuyvesant,CO Junior,Average,HS Sophomore,4,NEU,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35343,SP,6,NORM JORDAN,,,16,"Decatur, GA","6' 0""",150 lbs,R,R,Monroe,CO Junior,Average,HS Sophomore,4,GB,83CO Junior85 Mph,Over the Top,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35285,SP,25,JOHNNY KRETZSCHMAR,,,16,"San Antonio, TX","5' 8""",130 lbs,R,R,Cuero,CO Junior,Average,HS Sophomore,3,NEU,88CO Junior90 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35377,SP,47,DON LAMBERT,DOC,,17,"Atlanta, GA","5' 8""",135 lbs,R,R,Perry,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35396,SP,45,ALEX LARAMIE,,,17,"Perth Amboy, NJ","5' 10""",140 lbs,R,R,Burlington,CO Junior,Average,HS Sophomore,5,FB,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35332,SP,21,RICARDO MALDONADO,,,16,"Montclair, NJ","6' 0""",155 lbs,R,R,Darby,CO Junior,Average,HS Sophomore,4,NEU,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35464,SP,3,KEN MATSON,,,17,"Blytheville, AR","5' 9""",140 lbs,R,R,Clinton,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35327,SP,18,ED MCCABE,,,16,"Hartford, CT","5' 9""",135 lbs,L,L,Lincoln,CO Junior,Average,HS Sophomore,3,EX FB,84CO Junior86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35284,SP,20,MORRIE NESMITH,,,17,"Ansonia, CT","5' 9""",140 lbs,R,R,Great Barrington,CO Junior,Average,HS Sophomore,3,NEU,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35281,SP,24,RED NOKES,,,17,"Mansfield, MA","6' 2""",160 lbs,S,R,Putnam,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
36413,SP,15,PETE PAPENFUS,PETER THE HEATER,,17,"Willow Springs, MO","5' 10""",160 lbs,R,R,West Plains,CO Junior,Average,HS Sophomore,4,GB,93CO Junior95 Mph,Over the Top,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35421,SP,3,CONNIE REEVES,,,17,"Millvale, PA","5' 7""",135 lbs,L,L,Mt. Lebanon,CO Junior,Average,HS Sophomore,3,NEU,86CO Junior88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35350,SP,7,HOWIE RIOS,,,16,"Flint, MI","6' 2""",165 lbs,R,R,Adrian,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35391,SP,16,IVAN RUSMAN,,,17,"Buffalo, NY","5' 10""",150 lbs,R,R,Avon,CO Junior,Average,HS Sophomore,4,GB,83CO Junior85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35723,SP,15,FRANK SINGLETON,,,17,"Racine, WI","6' 4""",200 lbs,R,R,Benton Harbor,CO Junior,Average,HS Sophomore,3,EX GB,85CO Junior87 Mph,Over the Top,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35253,SP,4,HERSH SMITH,,,16,"Springfield, MO","6' 0""",155 lbs,R,R,Cabool,CO Junior,Average,HS Sophomore,4,NEU,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35361,SP,29,GEORGIE THOMPSON,,,17,"Milwaukee, WI","6' 0""",150 lbs,S,R,Lincoln Park,CO Junior,Average,HS Sophomore,3,FB,86CO Junior88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35384,SP,50,FRANK UELAND,,,16,"Bangor, PA","6' 3""",180 lbs,R,R,Hamilton,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35459,SP,18,TOM VILLARREAL,,,17,"Columbia, SC","5' 7""",130 lbs,R,R,Winnsboro,CO Junior,Average,HS Sophomore,3,GB,83CO Junior85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35244,SP,5,HENRY WASHINGTON,,,17,"Longview, WA","5' 11""",150 lbs,L,L,Woodburn,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35297,SP,45,NED WATSON,,,16,"Buffalo, NY","5' 11""",150 lbs,L,L,Rochester,CO Junior,Average,HS Sophomore,3,NEU,85CO Junior87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35299,SP,19,ED WHETZEL,,,17,"Sanford, NC","6' 1""",160 lbs,S,R,Monroe,CO Junior,Average,HS Sophomore,3,GB,83CO Junior85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35398,SP,23,PUG WHITE,,,16,"Stamford, CT","6' 4""",175 lbs,R,R,Mamaroneck,CO Junior,Average,HS Sophomore,4,NEU,83CO Junior85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35301,SP,33,PAT WILLIAMS,,,16,"Indianola, MS","5' 8""",140 lbs,L,L,Vicksburg,CO Junior,Average,HS Sophomore,3,NEU,83CO Junior85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35403,SP,19,RUBE WOOD,,,16,"Peekskill, NY","5' 11""",145 lbs,L,L,Middlesex,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35245,SP,8,JIM YANNONE,,,16,"Blue Island, IL","6' 0""",155 lbs,R,R,Bath,CO Junior,Average,HS Sophomore,3,NEU,86CO Junior88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Average
35378,SP,4,BILL YOUNG,,,15,"Lancaster, PA","6' 1""",160 lbs,L,L,Fleetwood,CO Junior,Average,HS Sophomore,3,NEU,84CO Junior86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
35262,C,10,BOB ARTESAN,,,17,"Salt Lake City, UT","5' 7""",155 lbs,L,R,Midvale,CO Junior,Average,HS Sophomore,1,NEU,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Low
35208,C,33,HERMAN CRILLY,,,16,"Somerville, TN","6' 0""",180 lbs,S,R,Florence,CO Junior,Average,HS Sophomore,1,FB,80CO Junior83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,High
